"id","kode_divisi","tanggal","jenis","no_bukti","no_invoice","kode_coa","kode_nasabah","kode_customer","kode_sumberdaya","kode_spk","kode_tahap","kode_faktur","kode_alat","volume","keterangan","dk","rupiah","no_bapb","no_bpm","id_ap_payment","id_ar_receive","id_cashbook","id_unitprice","id_rik_tahap","kode_bank","kode_modul","bukti_potong","kode_batch","tr_level","no_terbit","posted_by","posted_date",
"106461","V","2016-04-04","B","280416/04/B/16","","21113","N760","","","5WGA05","","","","0","280040/04/M/16, 31 MAR'16","D","15501552","","","","","","","","","GL","","0","PROYEK","280040/04/M/16","","0000-00-00 00:00:00",
"106462","V","2016-04-04","B","280416/04/B/16","","21121","N760","","","5WGA05","","","","0","PPH PSL 21 MANDOR SIUD","K","87682","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106463","V","2016-04-04","B","280417/04/B/16","","11121","H650","","","5WGA05","GBM071","","","0","GS 123777 HILTI NUSANTARA","K","16170000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106464","V","2016-04-04","B","280417/04/B/16","","11242","H650","","","5WGA05","","010.001.16.09008228","","0","010.001.16.09008228 HILTI NUSAN","D","1470000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106465","V","2016-04-04","B","280417/04/B/16","","21111","H650","","","5WGA05","","010.001.16.09008228","","0","280116/02/M/16, 10 FEB'16","D","14700000","","","","","","","","","GL","","0","PROYEK","280116/02/M/16","","0000-00-00 00:00:00",
"106466","V","2016-04-04","B","280418/04/B/16","","11121","ST20","","","5WGA05","GBM071","","","0","GS 123777 PRASETYA MANDIRI","K","4345000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106467","V","2016-04-04","B","280418/04/B/16","","11242","ST20","","","5WGA05","","010.001.16.16902626","","0","010.001.16.16902626 PRASETYA MA","D","395000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106468","V","2016-04-04","B","280418/04/B/16","","21111","ST20","","","5WGA05","","010.001.16.16902626","","0","280064/02/M/16, 26 JAN'16","D","3950000","","","","","","","","","GL","","0","PROYEK","280064/02/M/16","","0000-00-00 00:00:00",
"106469","V","2016-04-04","B","280419/04/B/16","","11121","ST20","","","5WGA05","GBM071","","","0","GS 123777 PARSETYA MANDIRI","K","4070000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106470","V","2016-04-04","B","280419/04/B/16","","11242","ST20","","","5WGA05","","010.001.16.16902620","","0","010.001.16.16902620 PRASETYA MA","D","370000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106471","V","2016-04-04","B","280419/04/B/16","","21111","ST20","","","5WGA05","","010.001.16.16902620","","0","280185/01/M/16, 14 JAN'16","D","3700000","","","","","","","","","GL","","0","PROYEK","280185/01/M/16","","0000-00-00 00:00:00",
"106472","V","2016-04-04","B","280420/04/B/16","","11121","RC70","","","5WGA05","GBM071","","","0","GS 123777 RS DR SALAMUN","K","842400","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106473","V","2016-04-04","B","280420/04/B/16","","21111","RC70","","","5WGA05","","","","0","280236/03/M/16, 08 MAR'16","D","842400","","","","","","","","","GL","","0","PROYEK","280236/03/M/16","","0000-00-00 00:00:00",
"106474","V","2016-04-04","B","280421/04/B/16","","11121","RC70","","","5WGA05","GBM071","","","0","GS 123777 RS DR SALAMUN","K","4937100","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106475","V","2016-04-04","B","280421/04/B/16","","21111","RC70","","","5WGA05","","","","0","280237/03/M/16, 08 MAR'16","D","4937100","","","","","","","","","GL","","0","PROYEK","280237/03/M/16","","0000-00-00 00:00:00",
"106476","V","2016-04-04","B","280422/04/B/16","","11121","N760","","","5WGA05","GBM071","","","0","GS 123777 MAJU KARYA","K","2500000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106477","V","2016-04-04","B","280422/04/B/16","","21111","N760","","","5WGA05","","","","0","280190/03/M/16, MAJU KARYA","D","2500000","","","","","","","","","GL","","0","PROYEK","280190/03/M/16","","0000-00-00 00:00:00",
"106478","V","2016-04-04","B","280423/04/B/16","","11121","N760","","","5WGA05","GBM071","","","0","GS 123777 MEGA SINERGI","K","13800000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106479","V","2016-04-04","B","280423/04/B/16","","21111","N760","","","5WGA05","","","","0","280335/03/M/16, MEGA SINERGI","D","13800000","","","","","","","","","GL","","0","PROYEK","280335/03/M/16","","0000-00-00 00:00:00",
"106480","V","2016-04-04","B","280424/04/B/16","","11121","N760","","","5WGA05","GBM071","","","0","SG 123777 MANUNGGAL MAKMUR","K","4200000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106481","V","2016-04-04","B","280424/04/B/16","","21112","N760","","","5WGA05","","","","0","280329/03/M/16, MANUNGGAL MAKMU","D","4200000","","","","","","","","","GL","","0","PROYEK","280329/03/M/16","","0000-00-00 00:00:00",
"106482","V","2016-04-04","B","280425/04/B/16","","11121","B260","","","5WGA05","GBM071","","","0","GS 123777 BANGKIT SUKSES MANDIR","K","12540000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106483","V","2016-04-04","B","280425/04/B/16","","11242","B260","","","5WGA05","GBM071","010.004.15.51584964","","0","010.004.15.51584964 BANGKIT SUK","D","1140000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106484","V","2016-04-04","B","280425/04/B/16","","21111","B260","","","5WGA05","","010.004.15.51584964","","0","280028/03/M/16, 22 DES'15","D","11400000","","","","","","","","","GL","","0","PROYEK","280028/03/M/16","","0000-00-00 00:00:00",
"106485","V","2016-04-04","B","280426/04/B/16","","11121","AIK0","","","5WGA05","GBM071","","","0","GS 123777 CV ADIL","K","11841500","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106486","V","2016-04-04","B","280426/04/B/16","","21111","AIK0","","","5WGA05","","","","0","280017/03/M/16, 27 NOV'16","D","11841500","","","","","","","","","GL","","0","PROYEK","280017/03/M/16","","0000-00-00 00:00:00",
"106487","V","2016-04-04","B","280427/04/B/16","","11121","R060","","","5WGA05","GBM071","","","0","GS 123777 RADIANCE","K","553000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106488","V","2016-04-04","B","280427/04/B/16","","11121","R060","","","5WGA05","GBM071","","","0","PPH PSL 23 RADIANCE","D","10000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106489","V","2016-04-04","B","280427/04/B/16","","11242","R060","","","5WGA05","","010.003.15.20968730","","0","010.003.15.20968730 RADIANCE","D","50000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106490","V","2016-04-04","B","280427/04/B/16","","21112","R060","","","5WGA05","","010.003.15.20968730","","0","280178/03/M/16, 02 MAR'16","D","500000","","","","","","","","","GL","","0","PROYEK","280178/03/M/16","","0000-00-00 00:00:00",
"106491","V","2016-04-04","B","280427/04/B/16","","21123","R060","","","5WGA05","","","","0","PPH PSL 23 RADIANCE","K","10000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106492","V","2016-04-04","B","280427/04/B/16","","48121","R060","","ZA2101","5WGA05","481211","","","0","MATERAI","D","3000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106493","V","2016-04-04","B","280428/04/B/16","","11121","R060","","","5WGA05","GBM071","","","0","GS 123777 RADIANCE","K","936075","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106494","V","2016-04-04","B","280428/04/B/16","","11121","R060","","","5WGA05","GBM071","","","0","PPH PSL 23 RADIANCE","D","16965","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106495","V","2016-04-04","B","280428/04/B/16","","11242","R060","","","5WGA05","","010.003.15.20975236","","0","010.003.15.20975236 RADIANCE","D","84825","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106496","V","2016-04-04","B","280428/04/B/16","","21112","R060","","","5WGA05","","010.003.15.20975236","","0","280179/03/M/16, 01 MAR'16","D","848250","","","","","","","","","GL","","0","PROYEK","280179/03/M/16","","0000-00-00 00:00:00",
"106497","V","2016-04-04","B","280428/04/B/16","","21123","R060","","","5WGA05","","","","0","PPH PSL 23 RADIANCE","K","16965","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106498","V","2016-04-04","B","280428/04/B/16","","48121","R060","","ZA2101","5WGA05","481211","","","0","MATERAI","D","3000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106499","V","2016-04-04","B","280429/04/B/16","","11121","R060","","","5WGA05","GBM071","","","0","GS 123777 RADIANCE","K","1137323","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106500","V","2016-04-04","B","280429/04/B/16","","11121","R060","","","5WGA05","GBM071","","","0","PPH PSL 23 RADIANCE","D","20570","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106501","V","2016-04-04","B","280429/04/B/16","","11242","R060","","","5WGA05","","010.001.16.00562618","","0","010.001.16.00562618 RADIANCE","D","102848","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106502","V","2016-04-04","B","280429/04/B/16","","21112","R060","","","5WGA05","","010.001.16.00562618","","0","280184/03/M/16, 01 MAR'16","D","1028475","","","","","","","","","GL","","0","PROYEK","280184/03/M/16","","0000-00-00 00:00:00",
"106503","V","2016-04-04","B","280429/04/B/16","","21123","R060","","","5WGA05","","","","0","PPH PSL 23 RADIANCE","K","20570","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106504","V","2016-04-04","B","280429/04/B/16","","48121","R060","","ZA2101","5WGA05","481211","","","0","MATERAI","D","6000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106505","V","2016-04-04","B","280430/04/B/16","","11121","R060","","","5WGA05","GBM071","","","0","GS 123777 RADIANCE","K","1248038","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106506","V","2016-04-04","B","280430/04/B/16","","11121","R060","","","5WGA05","GBM071","","","0","PPH PSL 23 RADIANCE","D","22583","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106507","V","2016-04-04","B","280430/04/B/16","","11242","R060","","","5WGA05","","010.001.16.00566101","","0","010.001.16.00566101 RADIANCE","D","112913","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106508","V","2016-04-04","B","280430/04/B/16","","21112","R060","","","5WGA05","","010.001.16.00566101","","0","280185/03/M/16, 01 MAR'16","D","1129125","","","","","","","","","GL","","0","PROYEK","280185/03/M/16","","0000-00-00 00:00:00",
"106509","V","2016-04-04","B","280430/04/B/16","","21123","R060","","","5WGA05","","","","0","PPH PSL 23 RADIANCE","K","22583","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106510","V","2016-04-04","B","280430/04/B/16","","48121","R060","","ZA2101","5WGA05","481211","","","0","MATERAI","D","6000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106511","V","2016-04-04","B","280431/04/B/16","","11121","IDM0","","","5WGA05","GBM071","","","0","GS 123777 INDOSARANA JAYA PERKA","K","18912300","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106512","V","2016-04-04","B","280431/04/B/16","","11121","IDM0","","","5WGA05","GBM071","","","0","PPH PSL 23 INDOSARANA JAYA PERK","D","343860","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106513","V","2016-04-04","B","280431/04/B/16","","11242","IDM0","","","5WGA05","","011.004.15.69398628","","0","011.004.15.69398628 INDOSARANA","D","1719300","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106514","V","2016-04-04","B","280431/04/B/16","","21112","IDM0","","","5WGA05","","011.004.15.69398628","","0","280034/03/M/16, 14 DES'16","D","17193000","","","","","","","","","GL","","0","PROYEK","280034/03/M/16","","0000-00-00 00:00:00",
"106515","V","2016-04-04","B","280431/04/B/16","","21123","IDM0","","","5WGA05","","","","0","PPH PSL 23 INDOSARANA JAYA PERK","K","343860","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106516","V","2016-04-04","B","280432/04/B/16","","11121","IDM0","","","5WGA05","GBM071","","","0","GS 123777 INDOSARANA JAYA PERKA","K","9554600","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106517","V","2016-04-04","B","280432/04/B/16","","11121","IDM0","","","5WGA05","GBM071","","","0","PPH PSL 23 INDOSARANA JAYA PERK","D","173720","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106518","V","2016-04-04","B","280432/04/B/16","","11242","IDM0","","","5WGA05","","010.004.15.69398583","","0","010.004.15.69398583 INDOSARANA","D","868600","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106519","V","2016-04-04","B","280432/04/B/16","","21112","IDM0","","","5WGA05","","010.004.15.69398583","","0","280029/03/M/16, 06 JAN'16","D","8686000","","","","","","","","","GL","","0","PROYEK","280029/03/M/16","","0000-00-00 00:00:00",
"106520","V","2016-04-04","B","280432/04/B/16","","21123","IDM0","","","5WGA05","","","","0","PPH PSL 23 INDOSARANA JAYA PERK","K","173720","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106521","V","2016-04-04","B","280433/04/B/16","","11121","N760","","","5WGA05","GBM071","","","0","GS 123777 TVW KARUNIA QIN","K","13480500","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106522","V","2016-04-04","B","280433/04/B/16","","11121","N760","","","5WGA05","GBM071","","","0","PPH PSL 23 TVW KARUNIA QIN","D","245100","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106523","V","2016-04-04","B","280433/04/B/16","","11242","N760","","","5WGA05","","010.001.16.01520426","","0","010.001.16.01520426 TVW KARUNIA","D","1225500","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106524","V","2016-04-04","B","280433/04/B/16","","21112","N760","","","5WGA05","","010.001.16.01520426","","0","280036/03/M/16, 15 JAN'16","D","12255000","","","","","","","","","GL","","0","PROYEK","280036/03/M/16","","0000-00-00 00:00:00",
"106525","V","2016-04-04","B","280433/04/B/16","","21123","N760","","","5WGA05","","","","0","PPH PSL 23 TVW KARUNIA QIN","K","245100","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106526","V","2016-04-04","B","280434/04/B/16","","11121","N760","","","5WGA05","GBM071","","","0","GS 123777 TVW KARUNIA QIN","K","37006514","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106527","V","2016-04-04","B","280434/04/B/16","","11121","N760","","","5WGA05","GBM071","","","0","PPH PSL 23 TVW KARUNIA QIN","D","672846","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106528","V","2016-04-04","B","280434/04/B/16","","11242","N760","","","5WGA05","","010.001.16.01520425","","0","010.001.16.01520425 TVW KARUNIA","D","3364229","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106529","V","2016-04-04","B","280434/04/B/16","","21113","N760","","","5WGA05","","010.001.16.01520425","","0","280037/03/M/16, 15 JAN'16","D","33642285","","","","","","","","","GL","","0","PROYEK","280037/03/M/16","","0000-00-00 00:00:00",
"106530","V","2016-04-04","B","280434/04/B/16","","21123","N760","","","5WGA05","","","","0","PPH PSL 23 TVW KARUNIA QIN","K","672846","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106531","V","2016-04-04","B","280435/04/B/16","","11121","SC20","","","5WGA05","GBM071","","","0","GS 123777 SIMPATI SURYAKENTJANA","K","4950000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106532","V","2016-04-04","B","280435/04/B/16","","11121","SC20","","","5WGA05","GBM071","","","0","PPH PSL 23 SIMPATI SURYAKENTJAN","D","90000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106533","V","2016-04-04","B","280435/04/B/16","","11242","SC20","","","5WGA05","","010.001.16.00372543","","0","010.001.16.00372543 SIMPATI SUR","D","450000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106534","V","2016-04-04","B","280435/04/B/16","","21112","SC20","","","5WGA05","","010.001.16.00372543","","0","280154/01/M/16, 06 JAN'16","D","4500000","","","","","","","","","GL","","0","PROYEK","280154/01/M/16","","0000-00-00 00:00:00",
"106535","V","2016-04-04","B","280435/04/B/16","","21123","SC20","","","5WGA05","","","","0","PPH PSL 23 SIMPATI SURYAKENTJAN","K","90000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106536","V","2016-04-04","B","280436/04/B/16","","11121","SC20","","","5WGA05","GBM071","","","0","GS 123777 SIMPATI SURYAKENTJANA","K","3850000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106537","V","2016-04-04","B","280436/04/B/16","","11121","SC20","","","5WGA05","GBM071","","","0","PPH PSL 23 SIMPATI SURYAKENTJAN","D","70000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106538","V","2016-04-04","B","280436/04/B/16","","11242","SC20","","","5WGA05","","010.001.16.00372542","","0","010.001.16.00372542 SIMPATI SUR","D","350000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106539","V","2016-04-04","B","280436/04/B/16","","21112","SC20","","","5WGA05","","010.001.16.00372542","","0","280155/01/M/16, 06 JAN'16","D","3500000","","","","","","","","","GL","","0","PROYEK","280155/01/M/16","","0000-00-00 00:00:00",
"106540","V","2016-04-04","B","280436/04/B/16","","21123","SC20","","","5WGA05","","","","0","PPH PSL 23 SIMPATI SURYAKENTJAN","K","70000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106541","V","2016-04-04","B","280437/04/B/16","","11121","SC20","","","5WGA05","GBM071","","","0","GS 123777 SIMPATI SURYAKENTJANA","K","3850000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106542","V","2016-04-04","B","280437/04/B/16","","11121","SC20","","","5WGA05","GBM071","","","0","PPH PSL 23 SIMPATI SURYAKENTJNA","D","70000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106543","V","2016-04-04","B","280437/04/B/16","","11242","SC20","","","5WGA05","","010.000.00.00000000","","0","010.000.00.00000000 SIMPATI SUR","D","350000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106544","V","2016-04-04","B","280437/04/B/16","","21113","SC20","","","5WGA05","","","","0","280197/02/M/16, 18 FEB'16","D","3500000","","","","","","","","","GL","","0","PROYEK","280197/02/M/16","","0000-00-00 00:00:00",
"106545","V","2016-04-04","B","280437/04/B/16","","21123","SC20","","","5WGA05","","","","0","PPH PSL 23 SIMPATI SURYAKENTJNA","K","70000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106546","V","2016-04-04","B","280438/04/B/16","","11121","SC20","","","5WGA05","GBM071","","","0","GS 123777 SIMPATI SURYAKENTJANA","K","4950000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106547","V","2016-04-04","B","280438/04/B/16","","11121","SC20","","","5WGA05","GBM071","","","0","PPH PSL 23 SIMPATI SURYAKENTJNA","D","90000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106548","V","2016-04-04","B","280438/04/B/16","","11242","SC20","","","5WGA05","","010.000.00.00000000","","0","010.000.00.00000000 SIMPATI SUR","D","450000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106549","V","2016-04-04","B","280438/04/B/16","","21113","SC20","","","5WGA05","","","","0","280198/02/M/16, 18 FEB'16","D","4500000","","","","","","","","","GL","","0","PROYEK","280198/02/M/16","","0000-00-00 00:00:00",
"106550","V","2016-04-04","B","280438/04/B/16","","21123","SC20","","","5WGA05","","","","0","PPH PSL 23 SIMPATI SURYAKENTJNA","K","90000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106551","V","2016-04-04","B","280439/04/B/16","","11121","BAG0","","","5WGA05","GBM071","","","0","GS 123777 BERKAT PUTERA PRATAMA","K","39600000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106552","V","2016-04-04","B","280439/04/B/16","","11121","BAG0","","","5WGA05","GBM071","","","0","PPH PSL 23 BERKAT PUTERA PRATAM","D","720000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106553","V","2016-04-04","B","280439/04/B/16","","11242","BAG0","","","5WGA05","","010.000.16.48537158","","0","010.000.16.48537158 BERKAT PUTE","D","3600000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106554","V","2016-04-04","B","280439/04/B/16","","21112","BAG0","","","5WGA05","","010.000.16.48537158","","0","280053/03/M/16, 03 FEB'16","D","36000000","","","","","","","","","GL","","0","PROYEK","280053/03/M/16","","0000-00-00 00:00:00",
"106555","V","2016-04-04","B","280439/04/B/16","","21123","BAG0","","","5WGA05","","","","0","PPH PSL 23 BERKAT PUTERA PRATAM","K","720000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106556","V","2016-04-04","K","280440/04/K/16","","11111","HGMN","","","5WGA05","","","","0","MANDIRI TARIK TUNAI","D","65000000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106557","V","2016-04-04","K","280440/04/K/16","","11121","HGMN","","","5WGA05","GBM071","","","0","BL 471581 MANDIRI TARIK TUNAI","K","65000000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106558","V","2016-04-04","K","280441/04/K/16","","11111","HGMN","","","5WGA05","","","","0","MANDIRI TARIK TUNAI","D","100000000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106559","V","2016-04-04","K","280441/04/K/16","","11121","HGMN","","","5WGA05","GBM071","","","0","GS 123778 MANDIRI TARIK TUNAI","K","100000000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106560","V","2016-04-05","K","280501/04/K/16","","11111","JBS0","","","5WGA05","","","","0","MANDOR JASIDIN","K","58589169","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106561","V","2016-04-05","K","280501/04/K/16","","11111","JBS0","","","5WGA05","","","","0","PPH PSL 21 MANDOR JASIDIN","D","181596","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106562","V","2016-04-05","K","280501/04/K/16","","21113","JBS0","","","5WGA05","","","","0","280016/04/M/16, 31 MAR'16","D","58589169","","","","","","","","","GL","","0","PROYEK","280016/04/M/16","","0000-00-00 00:00:00",
"106563","V","2016-04-05","K","280501/04/K/16","","21121","JBS0","","","5WGA05","","","","0","PPH PSL 21 MANDOR JASIDIN","K","181596","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106564","V","2016-04-05","M","280501/04/M/16","","21113","JBS0","","","5WGA05","","","","0","280017/04/M/16, POT BY KESEHATA","D","300000","","","","","","","","","GL","","0","PROYEK","280017/04/M/16","","0000-00-00 00:00:00",
"106565","V","2016-04-05","M","280501/04/M/16","","48191","JBS0","","ZA9128","5WGA05","448191","","","0","KOREKSI BY PENGOBATAN PEKERJA","K","300000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106566","V","2016-04-05","K","280502/04/K/16","","11111","JBS0","","","5WGA05","","","","0","MANDOR JASIDIN","K","11592427","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106567","V","2016-04-05","K","280502/04/K/16","","21113","JBS0","","","5WGA05","","","","0","280017/04/M/16, 31 MAR'16","D","11592427","","","","","","","","","GL","","0","PROYEK","280017/04/M/16","","0000-00-00 00:00:00",
"106568","V","2016-04-05","B","280503/04/B/16","","11121","JBS0","","","5WGA05","GBM071","","","0","BL 471587 MANDOR JASIDIN","K","4004968","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106569","V","2016-04-05","B","280503/04/B/16","","11121","JBS0","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR JASIDIN","D","91644","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106570","V","2016-04-05","B","280503/04/B/16","","21113","JBS0","","","5WGA05","","","","0","280017/04/M/16, 31 MAR'16","D","4004968","","","","","","","","","GL","","0","PROYEK","280017/04/M/16","","0000-00-00 00:00:00",
"106571","V","2016-04-05","B","280503/04/B/16","","21121","JBS0","","","5WGA05","","","","0","PPH PSL 21 MANDOR JASIDIN","K","91644","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106572","V","2016-04-05","B","280504/04/B/16","","11121","JBS0","","","5WGA05","GBM071","","","0","BL 471587 MANDOR JASIDIN","K","5299820","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106573","V","2016-04-05","B","280504/04/B/16","","11121","JBS0","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR JASIDIN","D","63289","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106574","V","2016-04-05","B","280504/04/B/16","","21113","JBS0","","","5WGA05","","","","0","280018/04/M/16, 31 MAR'16","D","5299820","","","","","","","","","GL","","0","PROYEK","280018/04/M/16","","0000-00-00 00:00:00",
"106575","V","2016-04-05","B","280504/04/B/16","","21121","JBS0","","","5WGA05","","","","0","PPH PSL 21 MANDOR JASIDIN","K","63289","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106576","V","2016-04-05","B","280505/04/B/16","","11121","JBS0","","","5WGA05","GBM071","","","0","BL 471587 MANDOR JASIDIN","K","41210887","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106577","V","2016-04-05","B","280505/04/B/16","","11121","JBS0","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR JASIDIN","D","146450","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106578","V","2016-04-05","B","280505/04/B/16","","21113","JBS0","","","5WGA05","","","","0","280019/04/M/16, 31 MAR'16","D","41210887","","","","","","","","","GL","","0","PROYEK","280019/04/M/16","","0000-00-00 00:00:00",
"106579","V","2016-04-05","B","280505/04/B/16","","21121","JBS0","","","5WGA05","","","","0","PPH PSL 21 MANDOR JASIDIN","K","146450","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106580","V","2016-04-05","B","280506/04/B/16","","11121","JBS0","","","5WGA05","GBM071","","","0","BL 471587 MANDOR JASIDIN","K","21103900","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106581","V","2016-04-05","B","280506/04/B/16","","11121","JBS0","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR JASIDIN","D","100434","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106582","V","2016-04-05","B","280506/04/B/16","","21113","JBS0","","","5WGA05","","","","0","280020/04/M/16, 31 MAR'16","D","21103900","","","","","","","","","GL","","0","PROYEK","280020/04/M/16","","0000-00-00 00:00:00",
"106583","V","2016-04-05","B","280506/04/B/16","","21121","JBS0","","","5WGA05","","","","0","PPH PSL 21 MANDOR JASIDIN","K","100434","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
